Sex_Code_Text,Ethnic_Code_Text,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,RecSupervisionLevelText,RawScore,DecileScore,ScoreText,Age
1,5,2,4,4,1,1,-0.75,3,1,56
1,5,2,4,4,1,1,18.0,3,1,56
0,1,4,4,4,1,1,-2.31,3,1,56
0,1,4,4,4,1,1,-0.53,5,2,56
0,1,4,4,4,1,1,23.0,5,2,56
1,1,5,0,4,2,2,-2.36,3,1,56
1,1,5,0,4,2,2,-0.24,6,2,56
1,1,5,0,4,2,2,16.0,2,1,56
1,1,5,0,4,1,1,-2.55,3,1,56
1,1,5,0,4,1,1,-0.65,4,1,56
1,1,5,0,4,1,1,18.0,3,1,56
1,5,5,0,1,1,1,-2.06,4,1,56
1,5,5,0,1,1,1,-0.6,4,1,56
1,5,5,0,1,1,1,37.0,10,0,56
0,1,5,0,4,3,3,-1.37,7,2,56
0,1,5,0,4,3,3,0.79,10,0,56
0,1,5,0,4,3,3,20.0,4,1,56
0,4,5,0,4,2,2,-1.65,6,2,56
0,4,5,0,4,2,2,-0.53,6,2,56
0,4,5,0,4,2,2,14.0,1,1,56
0,8,5,0,4,1,1,-3.41,1,1,56
0,8,5,0,4,1,1,-1.94,1,1,56
0,8,5,0,4,1,1,12.0,1,1,56
1,1,5,0,4,3,3,-1.4,7,2,56
1,1,5,0,4,3,3,0.52,9,0,56
1,1,5,0,4,3,3,26.0,7,2,56
1,1,5,0,4,2,2,-2.34,3,1,56
1,1,5,0,4,2,2,-0.28,6,2,56
1,1,5,0,4,2,2,19.0,3,1,56
1,4,2,4,1,1,1,-2.8,2,1,56
1,4,2,4,1,1,1,-1.01,2,1,56
1,4,2,4,1,1,1,20.0,3,1,56
1,5,4,4,4,1,1,-1.91,5,2,56
1,5,4,4,4,1,1,-0.51,5,2,56
1,5,4,4,4,1,1,13.0,1,1,56
0,4,5,2,4,1,1,-3.38,1,1,56
0,4,5,2,4,1,1,-1.5,2,1,56
0,4,5,2,4,1,1,16.0,2,1,56
1,4,2,4,0,1,1,-3.97,1,1,56
1,4,2,4,0,1,1,-2.21,1,1,56
1,4,2,4,0,1,1,17.0,2,1,56
1,1,5,0,4,4,0,-1.08,8,0,56
1,1,5,0,4,4,0,0.51,9,0,56
1,1,5,0,4,4,0,30.0,8,0,56
1,1,4,4,4,2,2,-1.9,5,2,56
1,1,4,4,4,2,2,-0.15,6,2,56
1,1,4,4,4,2,2,28.0,8,0,56
1,4,5,0,3,1,1,-2.71,2,1,56
1,4,5,0,3,1,1,-1.18,2,1,56
1,4,5,0,3,1,1,12.0,1,1,56
1,4,5,0,6,1,1,-4.32,1,1,56
1,4,5,0,6,1,1,-2.7,1,1,56
1,4,5,0,6,1,1,16.0,2,1,56
0,1,5,0,4,1,1,-2.13,4,1,56
0,1,5,0,4,1,1,-1.02,4,1,56
0,1,5,0,4,1,1,11.0,1,1,56
1,8,4,4,4,1,1,-2.23,4,1,56
1,8,4,4,4,1,1,-0.37,5,2,56
1,8,4,4,4,1,1,15.0,1,1,56
1,4,2,4,2,1,1,-4.06,1,1,56
1,4,2,4,2,1,1,-2.43,1,1,56
1,4,2,4,2,1,1,13.0,1,1,56
1,5,5,0,4,1,1,-1.91,5,2,56
1,5,5,0,4,1,1,-0.91,3,1,56
1,5,5,0,4,1,1,16.0,2,1,56
1,5,5,0,4,1,1,-3.88,1,1,56
1,5,5,0,4,1,1,-1.98,1,1,56
1,5,5,0,4,1,1,12.0,1,1,56
1,1,4,4,4,3,3,-1.24,8,0,56
1,1,4,4,4,3,3,-0.6,3,1,56
1,1,4,4,4,3,3,14.0,1,1,56
0,5,4,4,4,1,1,-3.2,1,1,56
0,5,4,4,4,1,1,-1.0,4,1,56
0,5,4,4,4,1,1,15.0,1,1,56
1,5,2,4,4,4,0,-1.08,8,0,56
1,5,2,4,4,4,0,0.67,10,0,56
1,5,2,4,4,4,0,24.0,6,2,56
1,1,6,4,4,3,3,-2.24,3,1,56
1,1,6,4,4,3,3,1.24,10,0,56
1,1,6,4,4,3,3,26.0,6,2,56
1,8,5,0,4,1,1,-2.33,3,1,56
1,8,5,0,4,1,1,-0.42,5,2,56
1,8,5,0,4,1,1,18.0,3,1,56
0,1,2,4,4,1,1,-3.2,1,1,56
0,1,2,4,4,1,1,-1.65,2,1,56
0,1,2,4,4,1,1,17.0,2,1,56
1,4,2,4,4,1,1,-2.34,3,1,56
1,4,2,4,4,1,1,-0.94,3,1,56
1,4,2,4,4,1,1,22.0,5,2,56
1,4,5,0,4,2,2,-1.34,7,2,56
1,4,5,0,4,2,2,-0.1,7,2,56
1,4,5,0,4,2,2,14.0,1,1,56
1,4,2,4,1,1,1,-4.38,1,1,56
1,4,2,4,1,1,1,-2.25,1,1,56
1,4,2,4,1,1,1,12.0,1,1,56
1,5,2,4,1,1,1,-3.0,1,1,56
1,5,2,4,1,1,1,-1.14,2,1,56
1,5,2,4,1,1,1,20.0,3,1,56
1,4,4,4,4,1,1,-2.97,1,1,56
1,4,4,4,4,1,1,-1.15,2,1,56
1,4,4,4,4,1,1,22.0,5,2,56
1,1,0,4,1,1,1,-3.47,1,1,56
1,1,0,4,1,1,1,-1.77,1,1,56
1,1,0,4,1,1,1,14.0,1,1,56
1,1,5,0,4,4,0,-1.18,8,0,56
1,1,5,0,4,4,0,0.19,8,0,56
1,1,5,0,4,4,0,20.0,3,1,56
1,1,4,4,4,1,1,-2.45,3,1,56
1,1,4,4,4,1,1,-0.48,5,2,56
1,1,4,4,4,1,1,20.0,3,1,56
1,4,5,0,4,1,1,-3.43,1,1,56
1,4,5,0,4,1,1,-1.79,1,1,56
1,4,5,0,4,1,1,12.0,1,1,56
1,1,5,0,4,3,3,-1.22,8,0,56
1,1,5,0,4,3,3,-0.4,5,2,56
1,1,5,0,4,3,3,14.0,1,1,56
1,1,5,0,1,1,1,-3.74,1,1,56
1,1,5,0,1,1,1,-1.36,2,1,56
1,1,5,0,1,1,1,16.0,2,1,56
1,4,5,0,4,1,1,-2.49,3,1,56
1,4,5,0,4,1,1,-0.83,3,1,56
1,4,5,0,4,1,1,21.0,4,1,56
0,1,4,4,2,3,3,-1.51,6,2,56
0,1,4,4,2,3,3,-0.09,8,0,56
0,1,4,4,2,3,3,23.0,6,2,56
0,4,4,4,4,2,2,-2.84,2,1,56
0,4,4,4,4,2,2,-0.41,6,2,56
0,4,4,4,4,2,2,22.0,5,2,56
0,1,2,4,4,2,2,-1.69,6,2,56
0,1,2,4,4,2,2,-0.5,6,2,56
0,1,2,4,4,2,2,19.0,3,1,56
0,1,5,2,4,4,0,-0.31,10,0,56
0,1,5,2,4,4,0,0.44,10,0,56
0,1,5,2,4,4,0,21.0,4,1,56
1,1,5,0,4,1,1,-2.73,2,1,56
1,1,5,0,4,1,1,-1.28,2,1,56
1,1,5,0,4,1,1,16.0,2,1,56
0,4,4,4,0,1,1,-3.98,1,1,56
0,4,4,4,0,1,1,-2.07,1,1,56
0,4,4,4,0,1,1,15.0,1,1,56
1,1,5,2,4,3,3,-0.78,9,0,56
1,1,5,2,4,3,3,-0.31,6,2,56
1,1,5,2,4,3,3,13.0,1,1,56
1,4,5,0,4,1,1,-2.98,1,1,56
1,4,5,0,4,1,1,-1.31,2,1,56
1,4,5,0,4,1,1,16.0,2,1,56
0,1,5,0,4,1,1,-2.95,1,1,56
0,1,5,0,4,1,1,-1.62,2,1,56
0,1,5,0,4,1,1,12.0,1,1,56
0,3,4,4,1,1,1,-3.47,1,1,56
0,3,4,4,1,1,1,-1.53,2,1,56
0,3,4,4,1,1,1,16.0,2,1,56
1,1,5,2,4,3,3,-0.57,10,0,56
1,1,5,2,4,3,3,-0.31,6,2,56
1,1,5,2,4,3,3,17.0,2,1,56
1,1,5,4,4,2,2,-1.53,6,2,56
1,1,5,4,4,2,2,-0.68,4,1,56
1,1,5,4,4,2,2,15.0,1,1,56
1,1,5,0,4,1,1,-3.18,1,1,56
1,1,5,0,4,1,1,-1.16,2,1,56
1,1,5,0,4,1,1,20.0,3,1,56
1,5,5,0,4,1,1,-3.06,1,1,56
1,5,5,0,4,1,1,-1.19,2,1,56
1,5,5,0,4,1,1,18.0,3,1,56
1,1,5,0,4,3,3,-1.38,7,2,56
1,1,5,0,4,3,3,0.31,9,0,56
1,1,5,0,4,3,3,16.0,2,1,56
1,8,5,0,4,1,1,-1.96,5,2,56
1,8,5,0,4,1,1,-0.64,4,1,56
1,8,5,0,4,1,1,14.0,1,1,56
1,5,4,4,4,2,2,-2.26,3,1,56
1,5,4,4,4,2,2,-0.1,7,2,56
1,5,4,4,4,2,2,29.0,8,0,56
1,1,5,0,4,2,2,-1.4,7,2,56
1,1,5,0,4,2,2,-0.03,7,2,56
1,1,5,0,4,2,2,14.0,1,1,56
1,1,5,0,0,1,1,-2.09,4,1,56
1,1,5,0,0,1,1,-0.34,5,2,56
1,1,5,0,0,1,1,20.0,3,1,56
1,1,4,4,4,3,3,-1.67,6,2,56
1,1,4,4,4,3,3,0.65,10,0,56
1,1,4,4,4,3,3,24.0,6,2,56
1,5,4,4,4,1,1,-2.86,2,1,56
1,5,4,4,4,1,1,-0.28,5,2,56
1,5,4,4,4,1,1,21.0,3,1,56
1,1,5,0,4,1,1,-2.72,2,1,56
1,1,5,0,4,1,1,-1.54,1,1,56
1,1,5,0,4,1,1,21.0,4,1,56
1,5,5,0,1,2,2,-2.78,2,1,56
1,5,5,0,1,2,2,-0.12,7,2,56
1,5,5,0,1,2,2,15.0,1,1,56
1,5,4,4,2,1,1,-2.39,3,1,56
1,5,4,4,2,1,1,-1.54,1,1,56
1,5,4,4,2,1,1,26.0,7,2,56
1,4,4,4,0,1,1,-3.24,1,1,56
1,4,4,4,0,1,1,-0.69,4,1,56
1,4,4,4,0,1,1,17.0,2,1,56
1,1,5,0,4,2,2,-1.61,6,2,56
1,1,5,0,4,2,2,0.01,7,2,56
1,1,5,0,4,2,2,16.0,2,1,56
1,1,5,0,4,3,3,-1.85,5,2,56
1,1,5,0,4,3,3,0.1,8,0,56
1,1,5,0,4,3,3,22.0,5,2,56
0,5,4,4,4,2,2,-2.33,3,1,56
0,5,4,4,4,2,2,-0.43,6,2,56
0,5,4,4,4,2,2,18.0,3,1,56
1,1,5,0,3,4,0,0.03,10,0,56
1,1,5,0,3,4,0,1.29,10,0,56
1,1,5,0,3,4,0,28.0,8,0,56
1,1,5,0,1,1,1,-2.03,4,1,56
1,1,5,0,1,1,1,-0.56,4,1,56
1,1,5,0,1,1,1,22.0,5,2,56
1,1,2,4,2,1,1,-3.71,1,1,56
1,1,2,4,2,1,1,-1.57,1,1,56
1,1,2,4,2,1,1,17.0,2,1,56
0,4,5,2,0,1,1,-3.07,1,1,56
0,4,5,2,0,1,1,-0.82,4,1,56
0,4,5,2,0,1,1,21.0,4,1,56
1,1,5,0,1,1,1,-3.7,1,1,56
1,1,5,0,1,1,1,-1.67,1,1,56
1,1,5,0,1,1,1,15.0,1,1,56
0,1,5,0,4,1,1,-2.22,4,1,56
0,1,5,0,4,1,1,-1.01,4,1,56
0,1,5,0,4,1,1,16.0,2,1,56
1,1,5,0,3,1,1,-1.96,5,2,56
1,1,5,0,3,1,1,-0.76,3,1,56
1,1,5,0,3,1,1,21.0,4,1,56
1,5,4,4,4,1,1,-2.63,2,1,56
1,5,4,4,4,1,1,-0.58,4,1,56
1,5,4,4,4,1,1,21.0,4,1,56
0,1,5,0,4,1,1,-2.41,3,1,56
0,1,5,0,4,1,1,-1.1,3,1,56
0,1,5,0,4,1,1,22.0,5,2,56
1,1,5,0,4,4,0,-1.09,8,0,56
1,1,5,0,4,4,0,0.52,9,0,56
1,1,5,0,4,4,0,18.0,3,1,56
1,4,5,0,4,1,1,-2.84,2,1,56
1,4,5,0,4,1,1,-1.08,2,1,56
1,4,5,0,4,1,1,20.0,3,1,56
1,4,5,0,4,1,1,-1.82,5,2,56
1,4,5,0,4,1,1,-0.39,5,2,56
1,4,5,0,4,1,1,15.0,1,1,56
1,1,5,0,4,1,1,-2.67,2,1,56
1,1,5,0,4,1,1,-1.4,1,1,56
1,1,5,0,4,1,1,14.0,1,1,56
0,8,5,2,1,1,1,-3.46,1,1,56
0,8,5,2,1,1,1,-1.64,2,1,56
0,8,5,2,1,1,1,18.0,3,1,56
1,3,5,0,4,1,1,-2.32,3,1,56
1,3,5,0,4,1,1,-1.34,2,1,56
1,3,5,0,4,1,1,12.0,1,1,56
0,1,4,4,4,3,3,-1.45,7,2,56
0,1,4,4,4,3,3,0.06,8,0,56
0,1,4,4,4,3,3,27.0,8,0,56
1,4,5,0,4,1,1,-3.5,1,1,56
1,4,5,0,4,1,1,-1.78,1,1,56
1,4,5,0,4,1,1,14.0,1,1,56
1,1,5,0,4,1,1,-3.33,1,1,56
1,1,5,0,4,1,1,-1.54,1,1,56
1,1,5,0,4,1,1,18.0,3,1,56
1,1,5,2,4,2,2,-2.09,4,1,56
1,1,5,2,4,2,2,-0.21,6,2,56
1,1,5,2,4,2,2,30.0,8,0,56
1,4,5,0,4,1,1,-2.18,4,1,56
1,4,5,0,4,1,1,-0.78,3,1,56
1,4,5,0,4,1,1,16.0,2,1,56
1,5,2,4,4,1,1,-4.12,1,1,56
1,5,2,4,4,1,1,-1.95,1,1,56
1,5,2,4,4,1,1,14.0,1,1,56
1,1,5,2,4,4,0,-0.94,9,0,56
1,1,5,2,4,4,0,0.45,9,0,56
1,1,5,2,4,4,0,24.0,6,2,56
1,1,5,0,4,1,1,-2.04,4,1,56
1,1,5,0,4,1,1,-0.9,3,1,56
1,1,5,0,4,1,1,11.0,1,1,56
1,5,4,4,1,1,1,-2.9,2,1,56
1,5,4,4,1,1,1,-0.93,3,1,56
1,5,4,4,1,1,1,15.0,1,1,56
1,4,5,0,4,4,0,-1.23,8,0,56
1,4,5,0,4,4,0,0.62,10,0,56
1,4,5,0,4,4,0,18.0,3,1,56
1,4,4,4,4,3,3,-1.38,7,2,56
1,4,4,4,4,3,3,0.26,8,0,56
1,4,4,4,4,3,3,20.0,3,1,56
1,1,5,0,4,2,2,-1.73,6,2,56
1,1,5,0,4,2,2,-0.28,6,2,56
1,1,5,0,4,2,2,24.0,6,2,56
1,4,2,4,2,1,1,-2.45,3,1,56
1,4,2,4,2,1,1,-0.43,5,2,56
1,4,2,4,2,1,1,29.0,8,0,56
1,1,5,2,4,1,1,-3.04,1,1,56
1,1,5,2,4,1,1,-0.96,3,1,56
1,1,5,2,4,1,1,19.0,3,1,56
1,1,5,0,4,3,3,-1.07,8,0,56
1,1,5,0,4,3,3,0.05,7,2,56
1,1,5,0,4,3,3,19.0,3,1,56
0,1,5,0,4,3,3,-1.94,5,2,56
0,1,5,0,4,3,3,0.28,9,0,56
0,1,5,0,4,3,3,20.0,4,1,56
0,4,4,4,4,2,2,-2.7,2,1,56
0,4,4,4,4,2,2,-0.42,6,2,56
0,4,4,4,4,2,2,23.0,6,2,56
1,4,5,0,4,1,1,-2.01,4,1,56
1,4,5,0,4,1,1,-0.55,4,1,56
1,4,5,0,4,1,1,15.0,1,1,56
0,1,5,0,4,1,1,-2.64,2,1,56
0,1,5,0,4,1,1,-1.13,3,1,56
0,1,5,0,4,1,1,14.0,1,1,56
1,4,4,4,4,1,1,-3.91,1,1,56
1,4,4,4,4,1,1,-2.06,1,1,56
1,4,4,4,4,1,1,14.0,1,1,56
1,4,5,0,4,2,2,-1.6,6,2,56
1,4,5,0,4,2,2,0.03,7,2,56
1,4,5,0,4,2,2,13.0,1,1,56
1,1,4,4,4,3,3,-1.36,7,2,56
1,1,4,4,4,3,3,0.86,10,0,56
1,1,4,4,4,3,3,25.0,6,2,56
1,4,5,0,4,2,2,-1.31,7,2,56
1,4,5,0,4,2,2,-0.52,4,1,56
1,4,5,0,4,2,2,18.0,3,1,56
1,1,5,2,4,1,1,-2.52,3,1,56
1,1,5,2,4,1,1,-1.36,2,1,56
1,1,5,2,4,1,1,11.0,1,1,56
0,4,5,0,4,1,1,-3.09,1,1,56
0,4,5,0,4,1,1,-0.9,4,1,56
0,4,5,0,4,1,1,19.0,3,1,56
1,4,4,4,4,1,1,-2.88,2,1,56
1,4,4,4,4,1,1,-1.44,1,1,56
1,4,4,4,4,1,1,18.0,3,1,56
1,4,5,2,3,1,1,-2.28,3,1,56
1,4,5,2,3,1,1,-0.41,5,2,56
1,4,5,2,3,1,1,26.0,7,2,56
1,1,5,0,4,1,1,-2.41,3,1,56
1,1,5,0,4,1,1,-0.39,5,2,56
1,1,5,0,4,1,1,24.0,6,2,56
1,4,4,0,4,1,1,-2.97,1,1,56
1,4,4,0,4,1,1,-0.59,4,1,56
1,4,4,0,4,1,1,28.0,8,0,56
1,8,5,0,4,1,1,-2.3,3,1,56
1,8,5,0,4,1,1,-1.08,2,1,56
1,8,5,0,4,1,1,14.0,1,1,56
0,1,5,0,4,3,3,-1.54,6,2,56
0,1,5,0,4,3,3,-0.08,8,0,56
0,1,5,0,4,3,3,15.0,1,1,56
0,1,5,0,4,1,1,-3.87,1,1,56
0,1,5,0,4,1,1,-2.23,1,1,56
0,1,5,0,4,1,1,15.0,1,1,56
1,1,5,0,4,2,2,-1.7,6,2,56
1,1,5,0,4,2,2,-0.85,3,1,56
1,1,5,0,4,2,2,11.0,1,1,56
1,1,4,4,4,1,1,-2.7,2,1,56
1,1,4,4,4,1,1,-0.76,3,1,56
1,1,4,4,4,1,1,23.0,5,2,56
1,1,4,4,4,2,2,-1.9,5,2,56
1,1,4,4,4,2,2,-0.07,7,2,56
1,1,4,4,4,2,2,15.0,1,1,56
1,1,5,2,4,4,0,-0.74,9,0,56
1,1,5,2,4,4,0,0.5,9,0,56
1,1,5,2,4,4,0,21.0,4,1,56
1,4,5,0,4,1,1,-4.45,1,1,56
1,4,5,0,4,1,1,-2.81,1,1,56
1,4,5,0,4,1,1,15.0,1,1,56
1,1,5,0,4,3,3,-1.55,6,2,56
1,1,5,0,4,3,3,0.32,9,0,56
1,1,5,0,4,3,3,25.0,6,2,56
0,1,5,0,4,4,0,-0.83,9,0,56
0,1,5,0,4,4,0,0.21,9,0,56
0,1,5,0,4,4,0,29.0,9,0,56
1,1,5,0,4,4,0,-1.15,8,0,56
1,1,5,0,4,4,0,0.59,9,0,56
1,1,5,0,4,4,0,25.0,6,2,56
1,1,5,0,4,4,0,-0.74,9,0,56
1,1,5,0,4,4,0,0.65,10,0,56
1,1,5,0,4,4,0,16.0,2,1,56
1,3,5,0,4,1,1,-3.35,1,1,56
1,3,5,0,4,1,1,-1.93,1,1,56
1,3,5,0,4,1,1,12.0,1,1,56
1,1,4,4,4,4,0,-0.99,9,0,56
1,1,4,4,4,4,0,0.55,9,0,56
1,1,4,4,4,4,0,17.0,2,1,56
1,4,0,4,4,1,1,-2.75,2,1,56
1,4,0,4,4,1,1,-0.45,4,1,56
1,4,0,4,4,1,1,24.0,5,2,56
0,1,5,0,4,1,1,-1.8,5,2,56
0,1,5,0,4,1,1,-0.72,5,2,56
0,1,5,0,4,1,1,11.0,1,1,56
0,1,4,4,4,1,1,-2.9,2,1,56
0,1,4,4,4,1,1,-0.89,4,1,56
0,1,4,4,4,1,1,24.0,6,2,56
1,1,5,0,4,1,1,-1.87,5,2,56
1,1,5,0,4,1,1,-0.86,3,1,56
1,1,5,0,4,1,1,11.0,1,1,56
0,1,5,2,4,1,1,-2.67,2,1,56
0,1,5,2,4,1,1,-1.26,3,1,56
0,1,5,2,4,1,1,20.0,4,1,56
1,1,5,0,4,1,1,-3.05,1,1,56
1,1,5,0,4,1,1,-1.26,2,1,56
1,1,5,0,4,1,1,15.0,1,1,56
1,1,5,0,4,3,3,-1.27,7,2,56
1,1,5,0,4,3,3,0.66,10,0,56
1,1,5,0,4,3,3,18.0,3,1,56
0,1,4,4,4,3,3,-1.64,6,2,56
0,1,4,4,4,3,3,0.5,10,0,56
0,1,4,4,4,3,3,27.0,8,0,56
1,1,5,0,4,2,2,-2.79,2,1,56
1,1,5,0,4,2,2,-0.29,6,2,56
1,1,5,0,4,2,2,18.0,3,1,56
1,4,5,2,0,2,2,-1.66,6,2,56
1,4,5,2,0,2,2,-0.46,5,2,56
1,4,5,2,0,2,2,47.0,10,0,56
1,4,5,0,1,2,2,-1.56,6,2,56
1,4,5,0,1,2,2,-0.04,7,2,56
1,4,5,0,1,2,2,25.0,6,2,56
0,5,4,0,4,1,1,-2.25,3,1,56
0,5,4,0,4,1,1,-0.87,4,1,56
0,5,4,0,4,1,1,13.0,1,1,56
1,4,5,0,4,1,1,-2.43,3,1,56
1,4,5,0,4,1,1,-0.34,5,2,56
1,4,5,0,4,1,1,13.0,1,1,56
1,8,5,0,4,1,1,-2.2,4,1,56
1,8,5,0,4,1,1,-1.19,2,1,56
1,8,5,0,4,1,1,15.0,1,1,56
0,1,4,4,4,2,2,-2.0,4,1,56
0,1,4,4,4,2,2,-0.25,7,2,56
0,1,4,4,4,2,2,20.0,4,1,56
1,4,5,0,4,1,1,-3.55,1,1,56
1,4,5,0,4,1,1,-1.98,1,1,56
1,4,5,0,4,1,1,15.0,1,1,56
1,1,5,0,4,2,2,-1.56,6,2,56
1,1,5,0,4,2,2,-0.27,6,2,56
1,1,5,0,4,2,2,13.0,1,1,56
0,1,5,0,2,1,1,-2.92,2,1,56
0,1,5,0,2,1,1,-0.87,4,1,56
0,1,5,0,2,1,1,20.0,4,1,56
1,4,5,0,0,1,1,-1.84,5,2,56
1,4,5,0,0,1,1,-0.34,5,2,56
1,4,5,0,0,1,1,21.0,4,1,56
1,1,5,0,4,3,3,-2.02,4,1,56
1,1,5,0,4,3,3,0.3,8,0,56
1,1,5,0,4,3,3,20.0,3,1,56
0,4,5,0,4,1,1,-2.2,4,1,56
0,4,5,0,4,1,1,-0.94,4,1,56
0,4,5,0,4,1,1,11.0,1,1,56
1,1,4,4,2,1,1,-2.95,1,1,56
1,1,4,4,2,1,1,-1.0,3,1,56
1,1,4,4,2,1,1,20.0,3,1,56
1,1,5,0,4,1,1,-2.19,4,1,56
1,1,5,0,4,1,1,-0.97,3,1,56
1,1,5,0,4,1,1,12.0,1,1,56
1,1,5,0,3,1,1,-2.58,2,1,56
1,1,5,0,3,1,1,-0.51,5,2,56
1,1,5,0,3,1,1,17.0,2,1,56
1,5,5,0,1,1,1,-3.51,1,1,56
1,5,5,0,1,1,1,-2.11,1,1,56
1,5,5,0,1,1,1,13.0,1,1,56
1,1,5,0,4,1,1,-1.76,5,2,56
1,1,5,0,4,1,1,-0.48,5,2,56
1,1,5,0,4,1,1,12.0,1,1,56
1,1,5,0,4,1,1,-1.82,5,2,56
1,1,5,0,4,1,1,-0.39,5,2,56
1,1,5,0,4,1,1,17.0,2,1,56
1,1,5,0,4,1,1,-2.0,4,1,56
1,1,5,0,4,1,1,-0.84,3,1,56
1,1,5,0,4,1,1,13.0,1,1,56
0,4,4,4,4,1,1,-3.66,1,1,56
0,4,4,4,4,1,1,-1.48,2,1,56
0,4,4,4,4,1,1,16.0,2,1,56
0,4,5,2,1,1,1,-3.47,1,1,56
0,4,5,2,1,1,1,-1.9,1,1,56
0,4,5,2,1,1,1,15.0,1,1,56
1,4,5,0,1,1,1,-4.27,1,1,56
1,4,5,0,1,1,1,-2.69,1,1,56
1,4,5,0,1,1,1,11.0,1,1,56
1,1,5,0,4,4,0,-0.59,10,0,56
1,1,5,0,4,4,0,1.09,10,0,56
1,1,5,0,4,4,0,24.0,5,2,56
1,1,5,0,4,4,0,-0.87,9,0,56
1,1,5,0,4,4,0,0.25,8,0,56
1,1,5,0,4,4,0,21.0,4,1,56
1,1,5,0,4,4,0,-1.05,8,0,56
1,1,5,0,4,4,0,0.72,10,0,56
1,1,5,0,4,4,0,17.0,2,1,56
1,1,5,0,4,3,3,-2.29,3,1,56
1,1,5,0,4,3,3,0.35,9,0,56
1,1,5,0,4,3,3,22.0,5,2,56
0,4,5,0,0,2,2,-2.33,3,1,56
0,4,5,0,0,2,2,-0.48,6,2,56
0,4,5,0,0,2,2,40.0,10,0,56
1,4,5,0,4,1,1,-4.13,1,1,56
1,4,5,0,4,1,1,-2.53,1,1,56
1,4,5,0,4,1,1,18.0,3,1,56
1,4,5,0,4,2,2,-1.98,4,1,56
1,4,5,0,4,2,2,-0.08,7,2,56
1,4,5,0,4,2,2,18.0,3,1,56
1,1,5,0,4,2,2,-2.73,2,1,56
1,1,5,0,4,2,2,-0.23,6,2,56
1,1,5,0,4,2,2,22.0,5,2,56
1,1,5,0,4,1,1,-2.4,3,1,56
1,1,5,0,4,1,1,-1.05,2,1,56
1,1,5,0,4,1,1,13.0,1,1,56
1,1,5,0,4,3,3,-1.28,7,2,56
1,1,5,0,4,3,3,0.11,8,0,56
1,1,5,0,4,3,3,18.0,3,1,56
1,1,5,0,4,4,0,-0.71,9,0,56
1,1,5,0,4,4,0,0.2,8,0,56
1,1,5,0,4,4,0,27.0,7,2,56
1,1,5,0,4,3,3,-2.26,3,1,56
1,1,5,0,4,3,3,0.28,8,0,56
1,1,5,0,4,3,3,17.0,2,1,56
0,4,5,0,4,3,3,-1.88,5,2,56
0,4,5,0,4,3,3,0.1,8,0,56
0,4,5,0,4,3,3,22.0,5,2,56
1,4,5,0,4,1,1,-3.12,1,1,56
1,4,5,0,4,1,1,-1.74,1,1,56
1,4,5,0,4,1,1,13.0,1,1,56
1,4,5,0,4,3,3,-2.43,3,1,56
1,4,5,0,4,3,3,0.21,8,0,56
1,4,5,0,4,3,3,16.0,2,1,56
1,4,5,0,4,1,1,-2.6,2,1,56
1,4,5,0,4,1,1,-1.08,2,1,56
1,4,5,0,4,1,1,14.0,1,1,56
1,4,5,0,4,2,2,-2.76,2,1,56
1,4,5,0,4,2,2,-0.18,6,2,56
1,4,5,0,4,2,2,22.0,5,2,56
1,1,5,3,4,1,1,-1.76,5,2,56
1,1,5,3,4,1,1,-0.85,3,1,56
1,1,5,3,4,1,1,12.0,1,1,56
1,1,5,0,4,2,2,-1.63,6,2,56
1,1,5,0,4,2,2,-0.1,7,2,56
1,1,5,0,4,2,2,21.0,4,1,56
1,4,5,0,4,2,2,-1.72,6,2,56
1,4,5,0,4,2,2,-0.09,7,2,56
1,4,5,0,4,2,2,16.0,2,1,56
1,4,5,0,4,1,1,-2.74,2,1,56
1,4,5,0,4,1,1,-0.83,3,1,56
1,4,5,0,4,1,1,19.0,3,1,56
1,4,5,0,4,3,3,-1.29,7,2,56
1,4,5,0,4,3,3,0.28,8,0,56
1,4,5,0,4,3,3,16.0,2,1,56
0,8,5,0,4,2,2,-2.14,4,1,56
0,8,5,0,4,2,2,-0.36,7,2,56
0,8,5,0,4,2,2,20.0,4,1,56
1,4,5,0,4,1,1,-3.95,1,1,56
1,4,5,0,4,1,1,-2.15,1,1,56
1,4,5,0,4,1,1,12.0,1,1,56
1,1,5,0,4,3,3,-1.98,4,1,56
1,1,5,0,4,3,3,0.69,10,0,56
1,1,5,0,4,3,3,21.0,4,1,56
1,1,5,0,4,4,0,-1.01,8,0,56
1,1,5,0,4,4,0,0.58,9,0,56
1,1,5,0,4,4,0,28.0,7,2,56
1,4,5,0,4,3,3,-2.15,4,1,56
1,4,5,0,4,3,3,0.15,8,0,56
1,4,5,0,4,3,3,19.0,3,1,56
1,1,5,0,4,4,0,-0.98,9,0,56
1,1,5,0,4,4,0,0.59,9,0,56
1,1,5,0,4,4,0,15.0,1,1,56
1,4,5,0,1,1,1,-2.24,3,1,56
1,4,5,0,1,1,1,-0.61,4,1,56
1,4,5,0,1,1,1,20.0,3,1,56
1,4,5,0,4,1,1,-3.26,1,1,56
1,4,5,0,4,1,1,-1.5,1,1,56
1,4,5,0,4,1,1,13.0,1,1,56
1,1,5,0,4,1,1,-1.96,5,2,56
1,1,5,0,4,1,1,-0.76,3,1,56
